Start Date,End Date,Group,Year,Month,State,Place of Death,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
11/01/2021,11/30/2021,By Month,2021,11,Connecticut,"Healthcare setting, dead on arrival",0,11,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,District of Columbia,"Healthcare setting, dead on arrival",0,0,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,Arkansas,Nursing home/long term care facility,11,438,15,0,0,24
11/01/2021,11/30/2021,By Month,2021,11,Maryland,Decedent's home,36,1506,41,0,0,69
11/01/2021,11/30/2021,By Month,2021,11,Maine,"Healthcare setting, inpatient",130,430,105,54,0,181
11/01/2021,11/30/2021,By Month,2021,11,Minnesota,"Healthcare setting, inpatient",588,1589,481,352,0,717
11/01/2021,11/30/2021,By Month,2021,11,Connecticut,Total - All Places of Death,173,2994,228,72,0,329
11/01/2021,11/30/2021,By Month,2021,11,Pennsylvania,Decedent's home,247,4248,110,50,0,308
11/01/2021,11/30/2021,By Month,2021,11,Vermont,"Healthcare setting, dead on arrival",0,412,0,0,0,0
11/01/2021,11/30/2021,By Month,2021,11,Kentucky,Other,23,222,28,0,0,10
11/01/2021,11/30/2021,By Month,2021,11,Alaska,Decedent's home,17,213,28,0,0,19
11/01/2021,11/30/2021,By Month,2021,11,Ohio,Other,19,506,10,0,0,23
11/01/2021,11/30/2021,By Month,2021,11,Tennessee,Other,10,357,28,0,0,14
11/01/2021,11/30/2021,By Month,2021,11,Georgia,Hospice facility,14,587,45,0,0,52
11/01/2022,11/30/2022,By Month,2022,11,Oregon,Hospice facility,23,92,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Virginia,Place of death unknown,0,412,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,Colorado,Other,23,302,10,0,0,18
11/01/2022,11/30/2022,By Month,2022,11,Iowa,Place of death unknown,0,0,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,Michigan,"Healthcare setting, dead on arrival",0,34,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,Iowa,"Healthcare setting, dead on arrival",0,412,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,Massachusetts,Total - All Places of Death,215,5175,358,67,12,518
11/01/2022,11/30/2022,By Month,2022,11,Maryland,"Healthcare setting, dead on arrival",0,412,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,District of Columbia,Decedent's home,23,156,0,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Georgia,"Healthcare setting, dead on arrival",0,60,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,Wyoming,Hospice facility,23,69,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,New Jersey,"Healthcare setting, dead on arrival",0,17,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,Michigan,Place of death unknown,0,412,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,Wyoming,Nursing home/long term care facility,13,86,28,0,0,15
11/01/2022,11/30/2022,By Month,2022,11,Illinois,Hospice facility,17,382,34,0,0,48
11/01/2022,11/30/2022,By Month,2022,11,Colorado,Nursing home/long term care facility,67,876,42,17,0,95
11/01/2022,11/30/2022,By Month,2022,11,Vermont,Place of death unknown,0,0,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,North Dakota,Nursing home/long term care facility,23,162,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Pennsylvania,Decedent's home,81,3935,56,14,0,128
11/01/2022,11/30/2022,By Month,2022,11,Rhode Island,Decedent's home,23,211,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Louisiana,"Healthcare setting, dead on arrival",0,412,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,New Jersey,Hospice facility,23,178,10,0,0,17
11/01/2022,11/30/2022,By Month,2022,11,Puerto Rico,Other,0,126,0,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,South Dakota,"Healthcare setting, outpatient or emergency room",23,41,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Montana,Other,23,46,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Maryland,Hospice facility,22,511,48,0,0,66
11/01/2022,11/30/2022,By Month,2022,11,New Jersey,"Healthcare setting, inpatient",174,2347,341,77,22,460
11/01/2022,11/30/2022,By Month,2022,11,Oklahoma,Other,23,218,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Arizona,Decedent's home,40,2166,46,0,0,84
11/01/2022,11/30/2022,By Month,2022,11,Texas,"Healthcare setting, outpatient or emergency room",15,1294,37,0,15,63
11/01/2022,11/30/2022,By Month,2022,11,Nebraska,Hospice facility,23,51,28,0,0,41
11/01/2022,11/30/2022,By Month,2022,11,Colorado,Place of death unknown,0,0,0,0,0,0
11/01/2022,11/30/2022,By Month,2022,11,North Dakota,"Healthcare setting, inpatient",13,241,30,0,0,38
11/01/2022,11/30/2022,By Month,2022,11,North Carolina,Nursing home/long term care facility,46,916,57,10,0,100
11/01/2022,11/30/2022,By Month,2022,11,Georgia,"Healthcare setting, outpatient or emergency room",17,704,16,0,0,35
12/01/2020,12/31/2020,By Month,2020,12,North Carolina,Place of death unknown,0,412,0,0,0,0
12/01/2020,12/31/2020,By Month,2020,12,California,Place of death unknown,0,0,0,0,0,0
12/01/2020,12/31/2020,By Month,2020,12,Oregon,Place of death unknown,0,0,0,0,0,0
12/01/2020,12/31/2020,By Month,2020,12,Alaska,Hospice facility,0,0,0,0,0,0
12/01/2020,12/31/2020,By Month,2020,12,Kansas,Hospice facility,24,127,14,0,0,29
12/01/2020,12/31/2020,By Month,2020,12,New York City,"Healthcare setting, inpatient",798,2662,529,269,0,1058
12/01/2020,12/31/2020,By Month,2020,12,New Jersey,Other,19,411,15,0,0,27
12/01/2020,12/31/2020,By Month,2020,12,Louisiana,Other,12,337,28,0,0,15
12/01/2020,12/31/2020,By Month,2020,12,Texas,"Healthcare setting, dead on arrival",23,32,0,0,0,41
12/01/2020,12/31/2020,By Month,2020,12,United States,Decedent's home,7224,112661,3716,1973,27,8985
12/01/2020,12/31/2020,By Month,2020,12,South Carolina,Hospice facility,81,459,55,31,0,106
12/01/2020,12/31/2020,By Month,2020,12,Montana,"Healthcare setting, inpatient",220,446,159,137,0,242
12/01/2020,12/31/2020,By Month,2020,12,Nebraska,"Healthcare setting, dead on arrival",0,412,0,0,0,0
12/01/2020,12/31/2020,By Month,2020,12,Colorado,Other,27,232,17,0,0,36
12/01/2020,12/31/2020,By Month,2020,12,Rhode Island,"Healthcare setting, outpatient or emergency room",20,106,28,0,0,20
12/01/2020,12/31/2020,By Month,2020,12,Washington,"Healthcare setting, outpatient or emergency room",18,168,15,11,0,22
12/01/2020,12/31/2020,By Month,2020,12,Virginia,"Healthcare setting, dead on arrival",23,16,0,0,0,41
12/01/2020,12/31/2020,By Month,2020,12,Michigan,Hospice facility,113,775,36,23,0,126
12/01/2020,12/31/2020,By Month,2020,12,Alaska,Other,0,30,0,0,0,0
12/01/2020,12/31/2020,By Month,2020,12,Missouri,"Healthcare setting, inpatient",1419,3084,1083,868,0,1635
12/01/2020,12/31/2020,By Month,2020,12,Nebraska,Hospice facility,23,50,28,0,0,41
12/01/2020,12/31/2020,By Month,2020,12,Alabama,Decedent's home,124,2469,45,23,0,146
12/01/2020,12/31/2020,By Month,2020,12,Montana,Place of death unknown,0,0,0,0,0,0
12/01/2020,12/31/2020,By Month,2020,12,New York City,Decedent's home,84,1846,20,0,0,100
12/01/2020,12/31/2020,By Month,2020,12,South Carolina,"Healthcare setting, outpatient or emergency room",43,409,16,10,0,49
12/01/2020,12/31/2020,By Month,2020,12,New York,"Healthcare setting, dead on arrival",23,56,28,0,0,41
12/01/2020,12/31/2020,By Month,2020,12,District of Columbia,"Healthcare setting, inpatient",97,369,119,89,0,127
12/01/2020,12/31/2020,By Month,2020,12,Rhode Island,"Healthcare setting, inpatient",241,428,183,157,0,267
12/01/2020,12/31/2020,By Month,2020,12,Oklahoma,Nursing home/long term care facility,442,1008,118,90,0,470
12/01/2020,12/31/2020,By Month,2020,12,Tennessee,Decedent's home,167,2813,90,46,0,212
12/01/2020,12/31/2020,By Month,2020,12,Connecticut,"Healthcare setting, inpatient",676,1510,449,352,0,773
12/01/2020,12/31/2020,By Month,2020,12,New Jersey,"Healthcare setting, outpatient or emergency room",69,497,37,21,0,85
12/01/2020,12/31/2020,By Month,2020,12,Arkansas,Hospice facility,42,298,25,18,0,49
12/01/2021,12/31/2021,By Month,2021,12,Idaho,Other,23,80,28,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,Georgia,"Healthcare setting, dead on arrival",23,64,0,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,United States,Place of death unknown,2,54,3,1,0,4
12/01/2021,12/31/2021,By Month,2021,12,Washington,"Healthcare setting, inpatient",355,2053,481,306,0,530
12/01/2021,12/31/2021,By Month,2021,12,Florida,"Healthcare setting, outpatient or emergency room",39,1336,43,14,0,70
12/01/2021,12/31/2021,By Month,2021,12,Kansas,Other,23,142,28,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,Florida,Other,41,1994,51,12,0,80
12/01/2021,12/31/2021,By Month,2021,12,Kentucky,Other,23,261,28,0,0,12
12/01/2021,12/31/2021,By Month,2021,12,Maryland,Place of death unknown,0,0,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,Wisconsin,Place of death unknown,0,0,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,New York City,"Healthcare setting, dead on arrival",23,40,0,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,Delaware,Place of death unknown,0,0,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,California,"Healthcare setting, inpatient",1753,9536,2535,1281,0,3013
12/01/2021,12/31/2021,By Month,2021,12,Arizona,Place of death unknown,0,0,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,United States,Decedent's home,5357,104132,3044,1485,50,6961
12/01/2021,12/31/2021,By Month,2021,12,Oklahoma,"Healthcare setting, outpatient or emergency room",43,336,33,16,0,61
12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,"Healthcare setting, inpatient",2735,6258,2227,1790,23,3194
12/01/2021,12/31/2021,By Month,2021,12,Hawaii,"Healthcare setting, inpatient",24,291,58,17,0,65
12/01/2021,12/31/2021,By Month,2021,12,Oklahoma,Other,23,242,28,0,0,10
12/01/2021,12/31/2021,By Month,2021,12,Wyoming,Decedent's home,14,179,28,0,0,16
12/01/2021,12/31/2021,By Month,2021,12,United States,Other,822,21516,606,267,9,1170
12/01/2021,12/31/2021,By Month,2021,12,Nevada,Place of death unknown,0,0,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,Virginia,"Healthcare setting, outpatient or emergency room",29,391,21,14,0,38
12/01/2021,12/31/2021,By Month,2021,12,Maine,Hospice facility,23,170,28,0,0,13
12/01/2021,12/31/2021,By Month,2021,12,Alabama,Hospice facility,0,200,28,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,Pennsylvania,Total - All Places of Death,3571,16228,2629,2001,28,4225
12/01/2021,12/31/2021,By Month,2021,12,Louisiana,Nursing home/long term care facility,12,572,21,0,0,30
12/01/2021,12/31/2021,By Month,2021,12,Illinois,Hospice facility,39,422,39,23,0,55
12/01/2021,12/31/2021,By Month,2021,12,Arkansas,Place of death unknown,0,0,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,New Hampshire,Hospice facility,23,60,28,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,Vermont,"Healthcare setting, outpatient or emergency room",23,20,0,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,Alaska,Hospice facility,0,0,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,Florida,Total - All Places of Death,864,20501,1614,513,22,1984
12/01/2021,12/31/2021,By Month,2021,12,North Dakota,Total - All Places of Death,146,835,127,76,0,202
12/01/2021,12/31/2021,By Month,2021,12,Wyoming,Nursing home/long term care facility,23,70,28,0,0,41
12/01/2021,12/31/2021,By Month,2021,12,Alabama,"Healthcare setting, dead on arrival",0,10,0,0,0,0
12/01/2021,12/31/2021,By Month,2021,12,Oregon,Total - All Places of Death,331,4086,319,163,0,491
12/01/2021,12/31/2021,By Month,2021,12,West Virginia,"Healthcare setting, outpatient or emergency room",16,210,14,0,0,24
12/01/2021,12/31/2021,By Month,2021,12,Louisiana,"Healthcare setting, inpatient",119,1307,194,73,0,243
12/01/2021,12/31/2021,By Month,2021,12,California,Decedent's home,294,10936,240,85,0,449
12/01/2022,12/31/2022,By Month,2022,12,Michigan,"Healthcare setting, inpatient",224,2857,498,116,87,693
12/01/2022,12/31/2022,By Month,2022,12,Arizona,Decedent's home,86,2368,58,20,11,135
12/01/2022,12/31/2022,By Month,2022,12,Utah,Nursing home/long term care facility,20,481,19,0,0,36
12/01/2022,12/31/2022,By Month,2022,12,Wisconsin,"Healthcare setting, dead on arrival",0,18,28,0,0,41
12/01/2022,12/31/2022,By Month,2022,12,New Mexico,Total - All Places of Death,148,2135,196,72,52,322
12/01/2022,12/31/2022,By Month,2022,12,Utah,Other,23,134,28,0,0,41
12/01/2022,12/31/2022,By Month,2022,12,Colorado,Decedent's home,52,1594,44,10,11,96
12/01/2022,12/31/2022,By Month,2022,12,Alabama,"Healthcare setting, dead on arrival",0,10,28,0,0,41
12/01/2022,12/31/2022,By Month,2022,12,Georgia,"Healthcare setting, inpatient",160,2610,390,74,38,508
12/01/2022,12/31/2022,By Month,2022,12,New Jersey,Decedent's home,38,2363,30,0,0,67
12/01/2022,12/31/2022,By Month,2022,12,Nebraska,Total - All Places of Death,103,1761,130,31,38,236
12/01/2022,12/31/2022,By Month,2022,12,Louisiana,Place of death unknown,0,0,0,0,0,0
12/01/2022,12/31/2022,By Month,2022,12,Alaska,Hospice facility,0,0,0,0,0,0
12/01/2022,12/31/2022,By Month,2022,12,Minnesota,"Healthcare setting, dead on arrival",0,412,0,0,0,0
12/01/2022,12/31/2022,By Month,2022,12,Wisconsin,Place of death unknown,0,0,0,0,0,0
12/01/2022,12/31/2022,By Month,2022,12,Tennessee,Total - All Places of Death,308,7899,589,112,117,895
12/01/2022,12/31/2022,By Month,2022,12,Rhode Island,Hospice facility,23,115,28,0,0,41
12/01/2022,12/31/2022,By Month,2022,12,California,"Healthcare setting, outpatient or emergency room",86,1723,118,28,18,193
12/01/2022,12/31/2022,By Month,2022,12,Alabama,"Healthcare setting, inpatient",95,1612,270,35,35,362
12/01/2022,12/31/2022,By Month,2022,12,Florida,"Healthcare setting, dead on arrival",0,11,28,0,0,41
12/01/2022,12/31/2022,By Month,2022,12,Washington,Total - All Places of Death,300,6731,473,121,196,838
12/01/2022,12/31/2022,By Month,2022,12,Texas,"Healthcare setting, outpatient or emergency room",49,1505,54,15,17,103
12/01/2022,12/31/2022,By Month,2022,12,Massachusetts,Decedent's home,44,1737,37,0,0,82
12/01/2022,12/31/2022,By Month,2022,12,New York,Place of death unknown,0,412,0,0,0,0
12/01/2022,12/31/2022,By Month,2022,12,Pennsylvania,Decedent's home,98,4362,64,14,18,166
12/01/2022,12/31/2022,By Month,2022,12,Oklahoma,Decedent's home,33,1469,27,0,15,70
12/01/2022,12/31/2022,By Month,2022,12,Minnesota,Decedent's home,41,1582,32,0,11,79
12/01/2022,12/31/2022,By Month,2022,12,United States,Nursing home/long term care facility,2732,47307,1865,466,430,4535
12/01/2022,12/31/2022,By Month,2022,12,Arkansas,"Healthcare setting, inpatient",60,1019,212,34,43,278
12/01/2022,12/31/2022,By Month,2022,12,Vermont,"Healthcare setting, outpatient or emergency room",23,28,28,0,0,41
12/01/2022,12/31/2022,By Month,2022,12,Oklahoma,Total - All Places of Death,222,4216,357,66,121,625
12/01/2022,12/31/2022,By Month,2022,12,Indiana,"Healthcare setting, outpatient or emergency room",13,372,20,0,0,36
